id,title,artist,artist_ids,album,popularity,duration_ms,genres,bpm,energy,valence,danceability,loudness,bpm_estimated,language,spotify_url
6FGYTV1yG1eW13sxHCNVCC,Lamberghini Remix DJ Aqeel,"The Doorbeen, Ragini",5Yz2RjLWPx1PcIRoiot9Sc|4aKee88VYIQpk7cOJGVwmO,Lamberghini Remix DJ Aqeel,50,196420,,178,0.66,0.73,0.69,-12.6,True,hindi,https://open.spotify.com/track/6FGYTV1yG1eW13sxHCNVCC
2OqOSbbCvbQybvAguXlwar,Lambo,"Hommie Dilliwala, Spectra Music",4nK9FAS3HuQXcJva8gEWYT|6kQXMHA8JGJQsRsMBqqe7l,Lambo,50,204857,,122,0.7,0.56,0.66,-14.6,True,hindi,https://open.spotify.com/track/2OqOSbbCvbQybvAguXlwar
38901bdbC0aZQ6G76IPSJn,Last Night EDM (Workout Pop Mix),"Dhrriti Saharan, Drub, SAM8",3CfM61zeuztKppkmj0CggJ|7yeOMQQgOZithjuVW5dNbG|1g6LVTbaP9cw7w4xNauXSq,Last Night EDM (Workout Pop Mix),50,117760,,168,0.81,0.41,0.31,-14.8,True,hindi,https://open.spotify.com/track/38901bdbC0aZQ6G76IPSJn
2UayVLcvPfxs1pIDc6teNd,"Law (From ""Waqt (The Time)"")",Preet Harpal,433RQky1bQVcNrYhHdsLIu,Fit & Fab - Punjabi Workout Beats,50,222691,,164,0.86,0.22,0.82,-13.1,True,hindi,https://open.spotify.com/track/2UayVLcvPfxs1pIDc6teNd
4iOq2DLxbRuBdrILZwOKoW,Lay Up,Future,1RyvyyTE3xzB2ZywiAwp0i,Beast Mode,50,167573,,170,0.55,0.86,0.78,-6.8,True,english,https://open.spotify.com/track/4iOq2DLxbRuBdrILZwOKoW
3l6SbhXkkkdvmiz0SJZETB,Lay Up (Instrumental),Future,1RyvyyTE3xzB2ZywiAwp0i,Beast Mode (Instrumentals),50,167876,,132,0.5,0.7,0.74,-7.1,True,english,https://open.spotify.com/track/3l6SbhXkkkdvmiz0SJZETB
6U8g1gIPeHXLTCZ7U6wxbQ,"Lehnga (From ""Jatt & Juliet 3"")","Diljit Dosanjh, Jaani, Bunny",2FKWNmZWDBZR4dE5KX4plR|5gZhfbckaWo89OzDSk3gdT|0Or6EukLg1g2fTl08fPz2o,"Lehnga (From ""Jatt & Juliet 3"")",50,189762,,125,0.74,0.4,0.4,-14.5,True,hindi,https://open.spotify.com/track/6U8g1gIPeHXLTCZ7U6wxbQ
2r0ROhr7pRN4MXDMT1fEmd,"Leo Das Entry (From ""Leo"")",Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,"Leo Das Entry (From ""Leo"")",50,97297,,100,0.86,0.26,0.71,-9.7,True,english,https://open.spotify.com/track/2r0ROhr7pRN4MXDMT1fEmd
3BUWNzPWz2mDbptZmGEXpB,Let It All Work Out,"Lil Wayne, Sampha",55Aa2cqylxrFIXC767Z865|2WoVwexZuODvclzULjPQtm,Tha Carter V,50,316192,,164,0.74,0.68,0.84,-5.4,True,english,https://open.spotify.com/track/3BUWNzPWz2mDbptZmGEXpB
3WMUA11693LD4bT0HzuMmN,Lethal Jatti - Extended Mix,"Harpi Gill, Mista Baaz",2IAVxMMu1NjwNSLZ7YrXWu|4WfXu0xIHhthU5Jb5x3hRq,Punjabi Power Workout,50,225107,,148,0.65,0.89,0.33,-7.6,True,hindi,https://open.spotify.com/track/3WMUA11693LD4bT0HzuMmN
1wABwcTvVI5K2OV8VYwIpG,Level Up - Hindi Workout,Minns,109bXkunJD3qI4zj90x99F,Hindi Workout Mix 2026,50,250000,,174,0.88,0.28,0.82,-6.3,True,hindi,https://open.spotify.com/track/1wABwcTvVI5K2OV8VYwIpG
4FiyJCeOQL8SNERVlgFmO1,Light Me Up,Hanbit Yu,6EwFg9rHS30Z3GWgMlyHf9,"RUNNING & WORKOUT, Vol. 17",50,267680,,163,0.67,0.8,0.45,-14.0,True,english,https://open.spotify.com/track/4FiyJCeOQL8SNERVlgFmO1
2RVRgYEoNA3tqwTX5EAFu6,Like Gravity,Hanbit Yu,6EwFg9rHS30Z3GWgMlyHf9,"RUNNING & WORKOUT, Vol. 17",50,230160,,158,0.49,0.69,0.8,-7.6,True,english,https://open.spotify.com/track/2RVRgYEoNA3tqwTX5EAFu6
6fuff5laZWnQEmDIQdKp5J,Like a Drum (Workout Remix),DJ Keen,4qvArXhnLauGZ5BBmJ3MJS,"Fitness Power Hour, All Hits Workout (32-Count Nonstop Cardio Music Mix @ 135 BPM)",50,184880,,102,0.74,0.63,0.59,-5.7,True,english,https://open.spotify.com/track/6fuff5laZWnQEmDIQdKp5J
0UB1RXGYlPHJo7Y5UBlRN9,Limit Tod - Hindi Workout,Minns,109bXkunJD3qI4zj90x99F,Hindi Workout Mix 2026,50,200000,,147,0.6,0.56,0.44,-9.4,True,hindi,https://open.spotify.com/track/0UB1RXGYlPHJo7Y5UBlRN9
6MOzgX8Rj8TpWhG7bd4ZWp,Lock,"Sidhu Moose Wala, The Kidd",4PULA4EFzYTrxYvOVlwpiQ|1yLUeehqCm7X7QLRuUfZ1A,Lock,50,175200,,153,0.84,0.67,0.8,-10.3,True,hindi,https://open.spotify.com/track/6MOzgX8Rj8TpWhG7bd4ZWp
1o1o8vh6MXQsJJTebP2eoN,Lock In – Fitness Workout Music,Hot Beat Universe,4wC7SuWGv5zxNixbErqGyO,Workout Music 2026 No Pain No Gain,50,164959,,180,0.86,0.54,0.53,-13.0,True,english,https://open.spotify.com/track/1o1o8vh6MXQsJJTebP2eoN
7FAp1bp105ecUO4ZxzoyIP,Lohe Di Hit Punjabi Viking Workout Song Powerlifting Music,Manup,5LCv5TmLtTzV6slXMrcrUj,Ultimate Gym Anthems,50,362095,,90,0.8,0.82,0.82,-7.8,True,hindi,https://open.spotify.com/track/7FAp1bp105ecUO4ZxzoyIP
5OxVOeYmIzelfupJtq1X6G,Lokiverse 2.0,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Leo (Original Motion Picture Soundtrack),50,114193,,174,0.68,0.34,0.52,-10.6,True,english,https://open.spotify.com/track/5OxVOeYmIzelfupJtq1X6G
46GRk7Ne4SCiLSiAQ2sdbt,"Lokiverse 2.0 (From ""Leo (Telugu)"")",Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Best of Anirudh Ravichander (Telugu Hits),50,114193,,160,0.86,0.84,0.85,-13.8,True,english,https://open.spotify.com/track/46GRk7Ne4SCiLSiAQ2sdbt
4uEgkYVn0w1Pi9GkSzibbQ,"Long Drive (Bhangra Mix)[Remix By Dj A Sen,Dj Amann Nagpal]",Mika Singh,5T2I75UlGBcWd5nVyfmL13,Khiladi 786,50,194252,,132,0.8,0.79,0.82,-6.2,True,hindi,https://open.spotify.com/track/4uEgkYVn0w1Pi9GkSzibbQ
4fwqvTzFjA6V5kSXxVufrt,"Los Angelas(La) [From ""The Next Level""]",Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,Fit & Fab - Punjabi Workout Beats,50,220464,,154,0.73,0.54,0.65,-6.5,True,hindi,https://open.spotify.com/track/4fwqvTzFjA6V5kSXxVufrt
0TgLVxf1sPa2m9NgQ7295y,Lose Your Fkin Mind,Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6,Retro Ost,50,100639,,135,0.55,0.33,0.58,-12.8,True,english,https://open.spotify.com/track/0TgLVxf1sPa2m9NgQ7295y
4ZmOQqAksHnXcWXylLFtZ4,Lose Your Fkin Mind,"Santhosh Narayanan, 808Krshna",5FVBduYaeVBb6JIghza7v6|4BmMGRjcKQTnEaM2nCIaBE,Retro [TAMIL],50,102093,,135,0.68,0.42,0.42,-6.2,True,english,https://open.spotify.com/track/4ZmOQqAksHnXcWXylLFtZ4
0HG6FiRYjpvTn42PYgJsn5,Love Cardio,Baby Bounce Productions,6gShcazR1ywehwfKOT7oiO,Love Cardio,50,224864,,165,0.57,0.81,0.88,-13.9,True,english,https://open.spotify.com/track/0HG6FiRYjpvTn42PYgJsn5
06ZPeP9bkc1KAQjRgQd4VK,Love Thyself,DJ Kamal Supreme,5Oir5zMAdY6S88DH0brPwb,Bhangra Supreme Workout & Dance Party,50,251500,,177,0.73,0.74,0.61,-8.1,True,hindi,https://open.spotify.com/track/06ZPeP9bkc1KAQjRgQd4VK
02YYLr98mGpl6AWWX0otyJ,Lovin on Me,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Gym Workout Jack It Up 2024,50,138411,,106,0.75,0.38,0.72,-11.2,True,english,https://open.spotify.com/track/02YYLr98mGpl6AWWX0otyJ
1hbpnoNjnlL9jqDrvpiDX7,Lucky No. 7,"Mankirt Aulakh, Baani Sandhu, Avvy Sra",3uHUKCspaCzAab9A3LlGAr|3tDW6dCyLHiuOq5eKnHCW3|4qjiRRFcM4WZ0aJ3IHdWPN,Lucky No. 7,50,158644,,146,0.81,0.47,0.6,-8.8,True,hindi,https://open.spotify.com/track/1hbpnoNjnlL9jqDrvpiDX7
1SW05hJK9c2Ni2Mdv43v7y,Lumira,LREV,2mCmMvCxKRCsChzJXP7pXT,Lumira,50,396297,,122,0.74,0.84,0.72,-11.8,True,english,https://open.spotify.com/track/1SW05hJK9c2Ni2Mdv43v7y
3CkXFg3KLPpkPsRLSuOL8u,MALO TEBYA - FUNK,"Pxlish Beatz, VaporVice",060RqRj5fqd1sG2KxaH5WV|5wW6NqRgAW3MTwYKJyOufP,MALO TEBYA,50,165230,,170,0.74,0.87,0.54,-7.8,True,english,https://open.spotify.com/track/3CkXFg3KLPpkPsRLSuOL8u
1jjmRJyc4A8bzH9PlLQdG3,MF Gabhru!,"Karan Aujla, Ikky",6DARBhWbfcS9E4yJzcliqQ|3nqS8jzqmsPKFJTp0BOIel,MF Gabhru!,50,200385,,136,0.74,0.86,0.37,-11.1,True,hindi,https://open.spotify.com/track/1jjmRJyc4A8bzH9PlLQdG3
6N2No8PrB1XRwitvXqpIuM,MONOLITH (HARDTEKK) - SLOWED,"KXRDELIUS, ZXVABEAT",19S9KkpDrMQHS0iieWq0D7|3NImlgVRK0ND7wgtNHMjhM,MONOLITH (HARDTEKK),50,273006,,132,0.8,0.34,0.7,-7.8,True,english,https://open.spotify.com/track/6N2No8PrB1XRwitvXqpIuM
3WC046nCJndItGwTVvCIrZ,MONTAGEM DE PUNJABI,Smoothies,236WkFGLSfmOX04pQVsrlO,MONTAGEM DE PUNJABI,50,108403,,145,0.7,0.33,0.54,-8.7,True,hindi,https://open.spotify.com/track/3WC046nCJndItGwTVvCIrZ
4xApiJUB9x3MzkI4woFI4c,MONTAGEM RADICATE - Ultra Slowed,"ASKL hon, Echo8",79nW6LwB2A5UxLlwPKfAia|63G8FQH2i4zUwwbKJI5oWl,MONTAGEM RADICATE,50,81401,,141,0.69,0.38,0.32,-14.4,True,english,https://open.spotify.com/track/4xApiJUB9x3MzkI4woFI4c
64PgRl3M2gF5teKinrX3g5,MONTAGEM VOLTAGE - Hardstyle Remix,"TEENWXVE, gef7est",209dGpA7Rmwe4GmCQc3heC|2YAHuGVpNKhEVJzV01VZ6X,MONTAGEM VOLTAGE (Hardstyle remix),50,124000,,143,0.56,0.61,0.49,-8.7,True,english,https://open.spotify.com/track/64PgRl3M2gF5teKinrX3g5
7Jh1CVb1QAJappIXfpd6c4,MONTEKK - Slowed,"Vincce, Dj Calvaro",56R8A5Xu0PRqsPRpUj81Jp|2P49KVD6QrWMua1tQrZrly,MONTEKK,50,100562,,150,0.48,0.5,0.52,-9.1,True,english,https://open.spotify.com/track/7Jh1CVb1QAJappIXfpd6c4
5B0fStyx8WpvaEA580IZ5U,MUTILATOR (SUPER SLOWED),"ZMAJOR, Lurk",4nzcYFR90Ep4i3P6mlZSkP|4xWa4k84QliHnu6XzdJeSN,MUTILATOR,50,121410,,176,0.48,0.72,0.79,-13.1,True,english,https://open.spotify.com/track/5B0fStyx8WpvaEA580IZ5U
5BQePe9rcCJozHK3oPayYk,MVP,Shubh,5r3wPya2PpeTTsXsGhQU8O,MVP,50,196897,,138,0.58,0.6,0.56,-9.7,True,hindi,https://open.spotify.com/track/5BQePe9rcCJozHK3oPayYk
546UvXOpkFKpJamgUWs10E,"Maa Da Laadla (From ""Dostana"") - 114 - 117 BPM","Vishal-Shekhar, Master Saleem",6Mv8GjQa7LKUGCAqa9qqdb|0BEr6nvOOHQMy53md08n9Y,Workout Bollywood Style: 30 Mins Non Stop Mix,50,112160,,95,0.46,0.52,0.48,-12.9,True,hindi,https://open.spotify.com/track/546UvXOpkFKpJamgUWs10E
6sa4tPTNxMCTMZBSWqEVPd,"Maahi (From ""Raaz - The Mystery Continues"") - 130 BPM","Shaarib Toshi, Toshi Sabri, Sayeed Quadri",0FJz7XR37hH69traaHLijA|0Dr1dEmiBkgZWPsc1j5oHV|2pGRniGOJSOvYoK3dGaBb8,Workout Bollywood Style: 60 Mins Non Stop Mix,50,115013,,95,0.82,0.56,0.52,-10.3,True,hindi,https://open.spotify.com/track/6sa4tPTNxMCTMZBSWqEVPd
456EOyXMa8FhzU3OcCLoKb,"Maahi Ve (From ""Kal Ho Na Ho"") - 100 BPM","Shankar-Ehsaan-Loy, Sadhana Sargam, Sujata Bhattacharya, Udit Narayan, Sonu Nigam, Shankar Mahadevan",0L5GV6LN8SWWUWIdBbTLTZ|1HGMG8RHvcu1mfdM9MeTek|63gr7tdupR56177ARreusx|70B80Lwx2sxti0M1Ng9e8K|1dVygo6tRFXC8CSWURQJq2|1SJOL9HJ08YOn92lFcYf8a,Workout Bollywood Style: 60 Mins Non Stop Mix,50,98000,,175,0.57,0.3,0.77,-6.3,True,hindi,https://open.spotify.com/track/456EOyXMa8FhzU3OcCLoKb
1cSXLEO13rqGDMMJeBkF75,"Maahi Ve (From ""Kal Ho Na Ho"") - 102 - 105 BPM","Shankar-Ehsaan-Loy, Sadhana Sargam, Sujata Bhattacharya, Udit Narayan, Sonu Nigam, Shankar Mahadevan",0L5GV6LN8SWWUWIdBbTLTZ|1HGMG8RHvcu1mfdM9MeTek|63gr7tdupR56177ARreusx|70B80Lwx2sxti0M1Ng9e8K|1dVygo6tRFXC8CSWURQJq2|1SJOL9HJ08YOn92lFcYf8a,Workout Bollywood Style: 30 Mins Non Stop Mix,50,105826,,103,0.7,0.29,0.33,-6.1,True,hindi,https://open.spotify.com/track/1cSXLEO13rqGDMMJeBkF75
2URzN6fZ2jNecaweKfm3vl,Maal,Sultaan,7frYUe4C7A42uZqCzD34Y4,Maal,50,152307,,136,0.73,0.82,0.54,-8.9,True,hindi,https://open.spotify.com/track/2URzN6fZ2jNecaweKfm3vl
7vYGudtLVL0Squ6FGZuCrK,Main Ban Gayi Bandit,Raagline Studio,7iWaDtG4gUdoDRxJovnNvx,Punjabi Mashup Gym Edition vol.1,50,126360,,137,0.56,0.78,0.64,-13.9,True,hindi,https://open.spotify.com/track/7vYGudtLVL0Squ6FGZuCrK
68x8ORAmuLmysq32FG0BJE,Main Nai Tuttna,"Kumaar, Tisoki, Shashwat Sachdev, Vishal Mishra",0m3D4grap8VFSzbJMqgNVk|0XW7mqhbaQnRtHmwfAVg64|465OXuCU8YZNmVG1leLwQ9|5wJ1H6ud777odtZl5gG507,Gym Motivation,50,205714,,121,0.56,0.39,0.68,-5.5,True,english,https://open.spotify.com/track/68x8ORAmuLmysq32FG0BJE
0aQNp8onSKCWRIBkxSZjUE,Main Nikla Gaddi Leke,"Mithoon, Udit Narayan, Aditya Narayan, Anand Bakshi",09UmIX92EUH9hAK4bxvHx6|70B80Lwx2sxti0M1Ng9e8K|4Z0t0LHjOjFRiv0mjBw206|3Bku4b0uiR8KJSXu7U8Iyy,Bollywood Workout Hits,50,230281,,175,0.43,0.63,0.32,-14.4,True,hindi,https://open.spotify.com/track/0aQNp8onSKCWRIBkxSZjUE
1UXYpH9Mxcx0I0LCDnpQxF,Main Tayyar Hoon - Hindi Workout,Minns,109bXkunJD3qI4zj90x99F,Hindi Workout Mix 2026,50,210000,,109,0.62,0.49,0.37,-13.7,True,hindi,https://open.spotify.com/track/1UXYpH9Mxcx0I0LCDnpQxF
3STMCRnUsHH9sMKt8ddrz3,Mamma Mia - Workout Remix 128 bpm,SuperFitness,6L74J3BzylQkJF7rBXTpgT,Aqua Gym Spring 2022: 60 Minutes Mixed Compilation for Fitness & Workout 128 bpm/32 Count,50,195000,,165,0.7,0.77,0.39,-14.5,True,english,https://open.spotify.com/track/3STMCRnUsHH9sMKt8ddrz3
01ltpA7dvn8xptRyjoi6Dw,Manali Trance,"Yo Yo Honey Singh, Neha Kakkar",7uIbLdzzSEqnX0Pkrb56cR|5f4QpKfy7ptCHwTqspnSJI,Bollywood Workout Hits,50,203206,,93,0.86,0.58,0.76,-14.3,True,hindi,https://open.spotify.com/track/01ltpA7dvn8xptRyjoi6Dw
4Ia9pSE33YIzNymHk4g3fq,Manasha's - Slowed,Gozaka,05DOzYlqz3mvqyNJ7Id853,Manasha's (Slowed),50,101146,,132,0.44,0.43,0.61,-13.3,True,english,https://open.spotify.com/track/4Ia9pSE33YIzNymHk4g3fq
3NxijmIrGNXJ7Zd6ZSRQcY,Mankirt Aulakh Non Stop Bhangra League,Mankirt Aulakh,3uHUKCspaCzAab9A3LlGAr,Mankirt Aulakh Non Stop Bhangra League,50,383966,,153,0.43,0.35,0.46,-12.8,True,hindi,https://open.spotify.com/track/3NxijmIrGNXJ7Zd6ZSRQcY
0Y0MPg9LRfajmMm6vOlj1o,Manzar Hai Ye Naya,"Shashwat Sachdev, Shantanu Sudame, Abhiruchi Chand",465OXuCU8YZNmVG1leLwQ9|1F4jYCbPTiQN8tbLvw3qis|1Z3KE3Fs3qg13YsXPCGzKj,Uri - The Surgical Strike (Original Motion Picture Soundtrack),50,243600,,120,0.7,0.21,0.81,-13.3,True,hindi,https://open.spotify.com/track/0Y0MPg9LRfajmMm6vOlj1o
3Mo5kuJ4mMslcgkc7m9lAm,Mash It Up,DJ Kamal Supreme,5Oir5zMAdY6S88DH0brPwb,Bhangra Supreme Workout & Dance Party,50,230350,,155,0.55,0.72,0.32,-12.0,True,hindi,https://open.spotify.com/track/3Mo5kuJ4mMslcgkc7m9lAm
3CJflVg0pIZVIVidBZIrOO,Mashup Remix,"Diljit Dosanjh, Kaur B, Dr Zeus, Dilpreet Dhillon, Amrit Maan, Ranjit Bawa, Jazzy B",2FKWNmZWDBZR4dE5KX4plR|43iOhUGMAnS6QbPEUYqkpg|1zrFFDzoE9XXyjEqqgDpMm|5CGQa62CAweD76eHlDmp1m|7GgAwYJnBBFT1WogNWf0oj|6pU5oz09VUYtnFTd4P1Mxn|25bvyjHJAszeSV3q0TmEhY,Kings United by Music,50,1156520,,103,0.55,0.52,0.33,-6.1,True,hindi,https://open.spotify.com/track/3CJflVg0pIZVIVidBZIrOO
7CeZW69DjY9OrgeY7VRQLM,Mast Punjabi,"Anand Raj Anand, Sunidhi Chauhan",5ixQ5hSywFLUaxoaA0uVaH|3eDT9fwXKuHWFvgZaaYC5v,No Problem (Original Motion Picture Soundtrack),50,271240,,93,0.55,0.63,0.7,-7.2,True,hindi,https://open.spotify.com/track/7CeZW69DjY9OrgeY7VRQLM
2cVJDlu9jmkPUeuJxA6v8i,"Master the Blaster (From ""Master"")","Anirudh Ravichander, Bjorn Surrao",4zCH9qm4R2DADamUHMCa6O|6WaQm4n7YfvvH7r94yMAeu,"Master the Blaster (From ""Master"")",50,92250,,170,0.78,0.26,0.71,-11.0,True,english,https://open.spotify.com/track/2cVJDlu9jmkPUeuJxA6v8i
2A7IV15AulCNINmM5ej0Ng,"Maston Ka Jhund (From ""Bhaag Milkha Bhaag"") - 132 BPM",Shankar-Ehsaan-Loy,0L5GV6LN8SWWUWIdBbTLTZ,Workout Bollywood Style: 60 Mins Non Stop Mix,50,69986,,136,0.62,0.87,0.4,-7.4,True,hindi,https://open.spotify.com/track/2A7IV15AulCNINmM5ej0Ng
07cX3sqGTifu1qRVPMEu6K,Maut,"NIJJAR, Deep Jandu, Gurlez Akhtar",4tnu4MuDLf51KcBOYvaB5W|2RJawMqX9ESxws2KMtHyP3|55kkrbuMkdzPGD7YGA6xrJ,Maut,50,206608,,114,0.79,0.89,0.74,-8.0,True,hindi,https://open.spotify.com/track/07cX3sqGTifu1qRVPMEu6K
2Mg9CBlvSRSt3csJGaVz2e,Maximum Mass,"B. Ajaneesh Loknath, Chethan Gandharva, MC Bijju, Anup Bhandari",3PjvC3vaZ6wh5FK6PZ4Dd5|2aZR9aRrSC2OodxW3hkbj5|55M046miFPYqKWWS0UaDOp|0YgygYV4bW2zwReIPqNJwL,Max (Kannada),50,144460,,149,0.62,0.28,0.3,-5.8,True,english,https://open.spotify.com/track/2Mg9CBlvSRSt3csJGaVz2e
1KyDgQU6j6QFXASYjR6DQu,Me & Me,King,5NHm4TU5Twz7owibYxJfFU,Desi Gym Pump Music,50,276096,,100,0.88,0.65,0.53,-13.0,True,hindi,https://open.spotify.com/track/1KyDgQU6j6QFXASYjR6DQu
37VaYXyV1025eIMf7RyUr4,Mehbooba,"Neha Kakkar, Yasser Desai, Raftaar, Kumaar, Prem & Hardeep, Mohammed Rafi",5f4QpKfy7ptCHwTqspnSJI|6RF8hEdlUKoLPQOHmBbHiM|5UdFr0GeO7jKIaNIJgwB36|0m3D4grap8VFSzbJMqgNVk|4ZPpGYjIb5caOhHhQANO8P|0gXDpqwYNDODn7fB0RDN8J,Bollywood Workout Hits,50,179278,,171,0.8,0.39,0.83,-10.7,True,hindi,https://open.spotify.com/track/37VaYXyV1025eIMf7RyUr4
74cHPu5iYftGUDSBeyQKvm,Meri Jaan,Raagline Studio,7iWaDtG4gUdoDRxJovnNvx,Punjabi Mashup Gym Edition vol.1,50,140520,,157,0.87,0.55,0.58,-11.6,True,hindi,https://open.spotify.com/track/74cHPu5iYftGUDSBeyQKvm
3vLxIayJZo1tIPDUmyo1jt,Merupaisagara,"Karthik, Mani Sharma, Ramesh Naidu Dasari",0LSPREIgGMZXCuKVel7LVD|3AMxH9QIPZbK8ND8C9j4Ss|6SeRzgKwewDXyX5LnyponG,Style,50,275666,,172,0.45,0.27,0.74,-5.6,True,english,https://open.spotify.com/track/3vLxIayJZo1tIPDUmyo1jt
3tZQOgtqlhzLrcAgRVzbvv,Middle Eastern Cardio Workout,Workout Music Drive,2jFpb0ubb3OPjsdJJImOmb,Workout music arabic,50,169679,,95,0.48,0.48,0.67,-9.8,True,english,https://open.spotify.com/track/3tZQOgtqlhzLrcAgRVzbvv
5zlB4HfyZ4C5EbgbHPkYIN,Mila Toh Marega,"Ravindra Upadhyay, Vishvesh Parmar, Sandeep Patil",1FpxWLEKhs3fsDL1fXDBHl|3wW1paXfLYaORsxO6LWqfa|2qt7cdQ7VlcZLacgEbMsnc,Rakht Charitra,50,219539,,130,0.55,0.8,0.73,-9.7,True,english,https://open.spotify.com/track/5zlB4HfyZ4C5EbgbHPkYIN
6YBgXwok61x4Jwz2gjXb1Q,Milatoh (Electro Mix),"Ravindra Upadhyay, Vishvesh Parmar, Sandeep Patil",1FpxWLEKhs3fsDL1fXDBHl|3wW1paXfLYaORsxO6LWqfa|2qt7cdQ7VlcZLacgEbMsnc,Rakht Charitra-2,50,227746,,108,0.45,0.33,0.54,-13.2,True,english,https://open.spotify.com/track/6YBgXwok61x4Jwz2gjXb1Q
0sGbuSEyjzlxvjTuzcQBPW,Million Reasons - Remix,Workout Music,5njMahLKD1tLJ5bejvqseV,100 Gym & Fitness Workout Hits! Playlist,50,269973,,97,0.69,0.69,0.31,-6.8,True,english,https://open.spotify.com/track/0sGbuSEyjzlxvjTuzcQBPW
5hCzdgCPAedUdVzvqVgmvo,Mitra Gul Fasade,"Bagga Safri, Kiranjoti",20BUWRFGFrSmb9Em1Dvr7y|4ibajdar7oQ8nR1AJijEqJ,Purja Kuwara,50,241456,,123,0.52,0.66,0.72,-12.1,True,hindi,https://open.spotify.com/track/5hCzdgCPAedUdVzvqVgmvo
6Ce0KCbllK0WknIK2YIafx,Mobsta,"Anirudh Ravichander, Heisenberg",4zCH9qm4R2DADamUHMCa6O|3bsrlEbnX8sWwXlTe80RSr,Coolie (Original Motion Picture Soundtrack),50,114314,,151,0.68,0.23,0.4,-7.8,True,english,https://open.spotify.com/track/6Ce0KCbllK0WknIK2YIafx
21cuZ2Mv7nAG5arPa3wQiT,Mogambo,"Cheema Y, Gur Sidhu, Gurlez Akhtar",0uOUeC51AxGnP6hB8gurwt|0QntOArZgiNHoemAzwJPu5|55kkrbuMkdzPGD7YGA6xrJ,The Simpsons,50,109974,,129,0.78,0.59,0.89,-13.0,True,hindi,https://open.spotify.com/track/21cuZ2Mv7nAG5arPa3wQiT
0R3WApyz8yk8aMCHVS5kcm,Money for Nothing - 130 BPM Workout Remix,Axel Force,3EH897kxmhzUZBs5hCHQZg,Running & Workout for Seniors,50,297878,,168,0.55,0.63,0.8,-9.2,True,english,https://open.spotify.com/track/0R3WApyz8yk8aMCHVS5kcm
1DjYyqUo5avwjWboZQjkGP,Money for Nothing - Running Workout Mix,Workout Music,5njMahLKD1tLJ5bejvqseV,50 Throwback Running Workout Hits!,50,420773,,123,0.65,0.35,0.43,-14.4,True,english,https://open.spotify.com/track/1DjYyqUo5avwjWboZQjkGP
7D3Ag7443YtBqV2zflZwgD,"Monster Song Clean Version (From ""KGF Chapter 2 - Tamil"")","Ravi Basrur, Adithi Sagar",2q1LRGJHpFxovU8Tz6OgRn|4k4UPnDSbAQTzhQR9aiBkz,"Monster Song Clean Version (From ""KGF Chapter 2 - Tamil"")",50,160056,,175,0.8,0.4,0.3,-9.0,True,english,https://open.spotify.com/track/7D3Ag7443YtBqV2zflZwgD
4LKq7OUMMMqDSFyJq4sReE,Morden Mirza - Bhangra Mix,Dk Musix,4kQ9YMaOu6GH0WnL6Tezic,Morden Mirza (Bhangra Mix),50,149396,,97,0.46,0.53,0.31,-6.7,True,hindi,https://open.spotify.com/track/4LKq7OUMMMqDSFyJq4sReE
5FrLQ7GUcSpZ979Vi3t1LR,Morena - Re-Mix,"Hector & Tito, Don Omar, Glory",5aB4SpKYteOJ8pAleoKkg7|33ScadVnbm2X8kkUqOkC6Z|17WbRGqXOt3Garv9CERTGk,Perreo Cardio Workout,50,154720,,137,0.56,0.89,0.81,-5.9,True,english,https://open.spotify.com/track/5FrLQ7GUcSpZ979Vi3t1LR
0C06VVFXjURA73YotUEkyo,Morning Running Rhythm,Music for exercise,2GscQvMMC8VPOjlHOSMrTb,Morning exercise music,50,144479,,167,0.46,0.45,0.82,-5.4,True,english,https://open.spotify.com/track/0C06VVFXjURA73YotUEkyo
4pu1sUnZK7z2KpwoninqjH,Move That Body-Bonus House Dance Song,DJ Kamal Supreme,5Oir5zMAdY6S88DH0brPwb,Bhangra Supreme Workout & Dance Party,50,313800,,134,0.8,0.77,0.34,-9.3,True,hindi,https://open.spotify.com/track/4pu1sUnZK7z2KpwoninqjH
6b52NQujSIgTurwO7fVJnj,Mudinja Thodra,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Madharaasi (Original Motion Picture Soundtrack),50,117802,,123,0.41,0.63,0.63,-5.6,True,english,https://open.spotify.com/track/6b52NQujSIgTurwO7fVJnj
4LhjmnKSm7HQFSSsrOW1Qu,Mum & Child,Various Artists,0LyfQWJT6nXafLPZqxe9Of,Fitness Workout Beats,50,241844,,180,0.53,0.61,0.57,-7.6,True,english,https://open.spotify.com/track/4LhjmnKSm7HQFSSsrOW1Qu
1FF0B5J7Qfh4wwwvdoMT8g,My Direction,Hanbit Yu,6EwFg9rHS30Z3GWgMlyHf9,"RUNNING & WORKOUT, Vol. 17",50,283040,,92,0.75,0.77,0.46,-14.8,True,english,https://open.spotify.com/track/1FF0B5J7Qfh4wwwvdoMT8g
